rmse;hl;T;RS
9.629711023403148;85;286;15
9.630252147400109;100;286;15
9.603817990582506;10;299;15
9.61859851501867;25;299;15
9.616743910648427;40;299;15
9.6160607801357;55;299;15
9.665703475633624;70;299;15
9.636303657572329;85;299;15
9.63140790511835;100;299;15
9.600559491591964;10;312;15
9.65628607277042;25;312;15
9.645285666454738;40;312;15
9.612210601927956;55;312;15
9.637409889477675;70;312;15
9.664333120899768;85;312;15
9.631727056282656;100;312;15
9.602697209699263;10;325;15
9.65207417257783;25;325;15
9.622652732478102;40;325;15
9.574421534398452;55;325;15
9.623585932015832;70;325;15
9.65617707950445;85;325;15
9.625786730667704;100;325;15
9.60043521809192;10;338;15
9.64727865426207;25;338;15
9.6277992832643;40;338;15
9.80740753927718;55;338;15
9.619644905941165;70;338;15
9.669257766663996;85;338;15
9.620640692781054;100;338;15
9.608501494878936;10;351;15
9.648951124197048;25;351;15
9.687081862752017;40;351;15
9.97579618986798;55;351;15
9.632949221379988;70;351;15
9.66198860220071;85;351;15
9.662274508865067;100;351;15
9.60448969166151;10;364;15
9.64489626140438;25;364;15
9.681683574556324;40;364;15
9.742099574009528;55;364;15
9.68350905549762;70;364;15
9.715726902356538;85;364;15
9.677886375244904;100;364;15
9.620564627322894;10;377;15
9.687282465165913;25;377;15
9.743387174488554;40;377;15
9.698642648330466;55;377;15
9.724642309393364;70;377;15
9.74255840228309;85;377;15
9.704023188554162;100;377;15
9.623081810907314;10;390;15
9.703858581861567;25;390;15
9.741316550042832;40;390;15
9.737935515772852;55;390;15
9.787744953148405;70;390;15
9.812860273814222;85;390;15
9.78388840206979;100;390;15
9.62535575406694;10;403;15
9.726992555350916;25;403;15
9.76474011500862;40;403;15
9.77889403968443;55;403;15
9.816958951729635;70;403;15
9.847822363460448;85;403;15
9.82224263902156;100;403;15
9.5959923500116;10;416;15
9.695063323716315;25;416;15
9.743020499035264;40;416;15
9.748629796388531;55;416;15
9.76660052450056;70;416;15
9.806655984513853;85;416;15
9.708831927153955;100;416;15
9.623467906715495;10;429;15
9.67534416754821;25;429;15
9.70674974693093;40;429;15
9.722495041723922;55;429;15
9.740298511045824;70;429;15
9.778285002165465;85;429;15
9.712871916305724;100;429;15
9.616383581340816;10;442;15
9.652725442920191;25;442;15
9.70176454452136;40;442;15
9.722927242665053;55;442;15
9.71538125703791;70;442;15
9.78212810834524;85;442;15
9.663136498382988;100;442;15
9.652381628191153;10;455;15
9.652515530229929;25;455;15
9.685665792122926;40;455;15
9.677842189562895;55;455;15
9.698444012442325;70;455;15
9.699181880972583;85;455;15
9.64415127352096;100;455;15
9.656210943398708;10;468;15
9.675871655483189;25;468;15
9.716668690825587;40;468;15
9.732095185122215;55;468;15
9.763244839494266;70;468;15
9.7654444401243;85;468;15
9.65809139201355;100;468;15
9.651631281280428;10;481;15
9.687463088568787;25;481;15
9.724812613727371;40;481;15
9.76149546432382;55;481;15
9.776374506541323;70;481;15
9.715368577054225;85;481;15
9.659188954893322;100;481;15
11.589427115130691;10;494;15
9.6452183462136;25;494;15
9.686258725713406;40;494;15
9.646338998438791;55;494;15
9.69800740955581;70;494;15
9.638065129112888;85;494;15
9.617258935713856;100;494;15
