rmse;hl;T;RS
0.019828361742464;10;12;15
0.0205719154338412;25;12;15
0.019659521604539;40;12;15
0.0175736327496735;55;12;15
0.0203418004550454;70;12;15
0.018360621110877;85;12;15
0.0201403664099977;100;12;15
0.0253864155135366;10;24;15
0.0251659004871172;25;24;15
0.0255745963010237;40;24;15
0.0252000109455604;55;24;15
0.0218717983252838;70;24;15
0.0244306887372104;85;24;15
0.0258415734574271;100;24;15
0.0294348907190799;10;36;15
0.0273059024510823;25;36;15
0.0281385457656054;40;36;15
0.0248721406914035;55;36;15
0.0252541770928207;70;36;15
0.0247240252187203;85;36;15
0.028228032070537;100;36;15
0.0270161188130637;10;48;15
0.0235100150374991;25;48;15
0.0389908853111949;40;48;15
0.0330523208627528;55;48;15
0.0305496267180472;70;48;15
0.0307765560429654;85;48;15
0.0303843826498209;100;48;15
0.0274205234641452;10;60;15
0.0349593016649786;25;60;15
0.0382236960153511;40;60;15
0.0256529042376471;55;60;15
0.026031881092658;70;60;15
0.0255658354458629;85;60;15
0.0255295242018057;100;60;15
0.028803500151668;10;72;15
0.0290422072111824;25;72;15
0.0283278524752787;40;72;15
0.0290418307538366;55;72;15
0.0260657207463224;70;72;15
0.0284173780293394;85;72;15
0.0279236301997468;100;72;15
0.0553465023999578;10;84;15
0.027365117288529;25;84;15
0.0362881438527319;40;84;15
0.0293919081227589;55;84;15
0.0282317928705608;70;84;15
0.0285172181871679;85;84;15
0.0275681004272153;100;84;15
0.0305772076717564;10;96;15
0.0282584713190686;25;96;15
0.0398362674916491;40;96;15
0.0382537344594907;55;96;15
0.0695392478144157;70;96;15
0.0420874892387006;85;96;15
0.0382097958246543;100;96;15
0.0931257732818527;10;108;15
0.0337690989519447;25;108;15
0.0388473419285032;40;108;15
0.0445484823332268;55;108;15
0.0399487705507531;70;108;15
0.0384546337053324;85;108;15
0.0385085459459175;100;108;15
0.0841694864379633;10;120;15
0.0454058018394546;25;120;15
0.0413051342959973;40;120;15
0.0482981390157059;55;120;15
0.0411391635895885;70;120;15
0.0472202337882482;85;120;15
0.044042686137515;100;120;15
0.048772739578212;10;132;15
0.0497738236551622;25;132;15
0.0453993438201971;40;132;15
0.0487861269156855;55;132;15
0.0338153830876349;70;132;15
0.0417530251426381;85;132;15
0.0475633412390861;100;132;15
0.03583274806167204;10;144;15
0.04818480577076087;25;144;15
0.05370879591308186;40;144;15
0.04999999263000551;55;144;15
0.04749889596011928;70;144;15
0.04933276441375008;85;144;15
0.04726179113598664;100;144;15
