rmse;hl;T;RS
10.097136070000149;10;13;15
9.970195233554351;25;13;15
10.060661844831284;40;13;15
10.041368453338269;55;13;15
9.995793185994964;70;13;15
10.03087046022252;85;13;15
10.138109437545223;100;13;15
9.920421974526272;10;26;15
9.906034081763313;25;26;15
9.942299466097865;40;26;15
9.884878101190182;55;26;15
10.060835402247466;70;26;15
9.91383308760996;85;26;15
9.887574616768864;100;26;15
10.123304408794164;10;39;15
9.909059032953706;25;39;15
9.915086639261045;40;39;15
9.896025077194562;55;39;15
10.025899897686925;70;39;15
10.167367289148624;85;39;15
9.888267567528176;100;39;15
9.988120286974803;10;52;15
9.905768391576006;25;52;15
10.128441361616169;40;52;15
10.069198964535977;55;52;15
10.166620508996392;70;52;15
10.08099843318469;85;52;15
9.866877982771245;100;52;15
10.12991564822915;10;65;15
9.901994813071171;25;65;15
10.090766384372376;40;65;15
10.0743413884505;55;65;15
10.080102422094448;70;65;15
10.07013645594342;85;65;15
10.089685141073216;100;65;15
10.15290442404776;10;78;15
9.898432892838631;25;78;15
10.07141052972416;40;78;15
10.011459882078372;55;78;15
10.033928061678855;70;78;15
9.99543390030746;85;78;15
10.031001115939308;100;78;15
9.919865519501766;10;91;15
9.896915746891509;25;91;15
10.055518724127303;40;91;15
9.996854870287637;55;91;15
10.03575657277478;70;91;15
9.947311197009723;85;91;15
9.85263131081287;100;91;15
9.936627300137229;10;104;15
9.89450734645288;25;104;15
10.025714660848507;40;104;15
9.998080308209298;55;104;15
9.992196989296303;70;104;15
9.96899051021805;85;104;15
9.979431224387158;100;104;15
10.01027022028825;10;117;15
10.067845920416753;25;117;15
10.070800659304147;40;117;15
10.043989470028308;55;117;15
10.004867720258485;70;117;15
9.996563572789915;85;117;15
10.035219791539468;100;117;15
10.057461706553392;10;130;15
10.045569415591578;25;130;15
10.072542501519262;40;130;15
10.05920975642118;55;130;15
10.03372836425715;70;130;15
9.990525197894442;85;130;15
10.015294786377195;100;130;15
9.998651134121385;10;143;15
10.044857981373523;25;143;15
10.117999928944776;40;143;15
10.036190247942034;55;143;15
10.042468434335117;70;143;15
9.994479763835212;85;143;15
10.036461295752746;100;143;15
10.181582933739206;10;156;15
10.09088662957852;25;156;15
10.109534464445916;40;156;15
10.067857928694046;55;156;15
10.07581728348469;70;156;15
10.043142417667356;85;156;15
9.889489731129174;100;156;15
10.054642393954436;10;169;15
10.085034863495384;25;169;15
10.110018825598004;40;169;15
10.06951419312072;55;169;15
10.061475692307985;70;169;15
10.074983311325946;85;169;15
10.048082952429551;100;169;15
10.001763384946294;10;182;15
10.116103345849575;25;182;15
10.11482592328416;40;182;15
10.07714993544683;55;182;15
10.081732152792434;70;182;15
10.062224287241092;85;182;15
10.061360918650117;100;182;15
9.99571869059323;10;195;15
10.09514399194977;25;195;15
10.104879952877727;40;195;15
9.920255037988642;55;195;15
10.097024715863787;70;195;15
10.05788553848062;85;195;15
9.900649316102935;100;195;15
10.005569622699475;10;208;15
9.92451519660331;25;208;15
10.139062181187274;40;208;15
10.010123714960894;55;208;15
10.062095820710068;70;208;15
10.06089687248513;85;208;15
10.066852004598466;100;208;15
10.010397008053706;10;221;15
9.922196126375605;25;221;15
10.098329768328329;40;221;15
9.924294570117176;55;221;15
10.07034936032914;70;221;15
10.05676161147118;85;221;15
9.896218167384143;100;221;15
10.00854916475181;10;234;15
9.921525839328206;25;234;15
10.026136453405137;40;234;15
9.922030925307697;55;234;15
10.064546704086334;70;234;15
10.050320142537934;85;234;15
9.89542862831085;100;234;15
10.01420507467076;10;247;15
9.930856956230988;25;247;15
10.058918640612903;40;247;15
9.93497450513831;55;247;15
10.024976164494053;70;247;15
10.053505302034033;85;247;15
9.897717471903066;100;247;15
10.00987345994318;10;260;15
9.933114650465;25;260;15
10.089043578425782;40;260;15
9.92640962955226;55;260;15
10.02371972450688;70;260;15
10.05184536224408;85;260;15
9.900351814347651;100;260;15
10.02904532686522;10;273;15
9.9215966553683;25;273;15
10.066208258390404;40;273;15
10.032335662344192;55;273;15
9.99881336488229;70;273;15
10.016562432562326;85;273;15
9.88584438059259;100;273;15
10.032607937865524;10;286;15
9.911907046250931;25;286;15
10.02785524132948;40;286;15
10.016488046948089;55;286;15
9.99585144929632;70;286;15
10.009875268552925;85;286;15
9.881031299667514;100;286;15
9.931014050472449;10;299;15
9.909529248666134;25;299;15
10.020459997964902;40;299;15
10.0104036526601;55;299;15
10.036587882193162;70;299;15
10.028315194324351;85;299;15
10.064879892655616;100;299;15
9.938215380167376;10;312;15
9.915692636967062;25;312;15
10.022350150721346;40;312;15
10.032994337280282;55;312;15
10.039656778400069;70;312;15
10.025285772393431;85;312;15
9.884270170592591;100;312;15
9.941307915897667;10;325;15
9.927083179890868;25;325;15
10.033158763129297;40;325;15
10.028411801615846;55;325;15
10.032490975382483;70;325;15
10.022618127037074;85;325;15
10.124233010945945;100;325;15
9.97625008950508;10;338;15
9.948930921376316;25;338;15
10.044079671735696;40;338;15
10.049369799721289;55;338;15
10.04324161961588;70;338;15
9.993834356750266;85;338;15
10.097109358616937;100;338;15
9.984599603576957;10;351;15
9.931021286555136;25;351;15
10.0307746410478;40;351;15
10.034633765818027;55;351;15
10.015374537817417;70;351;15
10.025153846677904;85;351;15
10.08888033393289;100;351;15
10.02300140250012;10;364;15
9.940623830746771;25;364;15
10.043823246981091;40;364;15
10.04870888601814;55;364;15
10.041440023512504;70;364;15
9.971498989429156;85;364;15
10.09816843766614;100;364;15
9.964769337453053;10;377;15
9.936336151621363;25;377;15
10.041066440302531;40;377;15
10.0763183376287;55;377;15
10.03917670908836;70;377;15
10.03291037588206;85;377;15
10.109824858803044;100;377;15
9.944697084805014;10;390;15
9.948615074821667;25;390;15
10.047662633281494;40;390;15
10.095382557476803;55;390;15
10.026924943343872;70;390;15
10.033142099301694;85;390;15
10.190116334146106;100;390;15
10.025856081785427;10;403;15
10.073795693006028;25;403;15
10.102862744369626;40;403;15
10.207624953940188;55;403;15
10.179951440803062;70;403;15
10.25120209911981;85;403;15
10.355459685798095;100;403;15
9.940866481371392;10;416;15
10.040407740205978;25;416;15
10.139525880535595;40;416;15
