rmse;hl;T;RS;preds
1.769210041978459;10;12;15;0.48103439395709435 -1.6717589439267646 -1.7216029502106547 0.5274250254662699 3.2321265402633634 3.697398270183537 3.336208981030709 2.5624107104249534 1.9146888873916468 1.9757795566721408 2.598320955669959 2.1213113309184544 0.06100033286998072 -1.752016041646614 -1.917496171591158 -0.43955956195022583 1.5315620531415484 2.795645488832319 2.5691172230954096 0.7719242890008288 -0.3580581724953539 0.5234595639687224 1.8248466284966776 0.5045061399430688 -1.5381286087689543 -2.047086873737351 -1.338603267127533 0.054258587794304924 1.4293099002559726 2.9746881103894403 2.643860842533656 0.3567615010705311 -1.3041122026343193 -0.5067731440072816 0.12679656880633458 -1.2775582764170363 -2.1296963429291713 -2.2172817809346563 -2.028521006169111 -0.4129385032116269 1.9125605655613687 3.075328034402808 2.0005344960605376 -0.02082451327850489 -0.7375487679249445 -0.7169561197410436 -1.8094952583470412 -2.1806248033945437 -2.243608512428378 -2.2741514508157725 -2.277469961484642 -2.06211572232975 -0.29469806455645 0.9041487725633383 -0.7827569984172988 -2.0101059527647647 -1.81551224925924 -1.4863785331068395 -2.0665832362413115 -2.196572614955811 -2.2260107310124786 -2.2448060397913294 -1.895057959413554 -0.6469442010913279 1.3944942932670716 3.1489594929859672 2.9190219585034063 1.9404782591832335 1.1807686074569441 0.76880316966067 0.6938220965413382 -0.36217201446249164 -1.924069093165097 -2.107148502183573 -1.208372915235571 0.8242067072106687 2.073178099405324 2.695044803459408 2.632163534235011 1.6159639194669106 0.7579801192386169 0.8370435835063996 1.037245866578604 0.04384990190845073 -0.6402836665224756 -0.6635331600563965 -0.4720503169335068 0.09006770368065205 1.1321004124945313 1.7738879153390446 1.615413380374088 0.658998327316159 -0.9732707070272246 -1.3974437052138866 -1.04779769023104 -0.7466340108487474 -1.5445123761333626 -1.6209285800625346 0.1253905300037796 1.8261356627654273 3.136728718896072 3.1989387377902103 3.165551447267101 2.5873934436001247 1.4362618790779893 -0.17561927437601518 -0.2164438598066398 0.7227689058803767 0.5578476270307366 -0.6064645637470862 -0.9114789091387194 0.6841422833785511 2.1545030273024923 1.9468368658926922 1.9445953211151417 1.4099725890350856 0.0776440312361447 -0.6465480705416773 0.05166606685678962 1.3829087102576665 1.3815473391059367 -0.5495935459737408 -0.5190656964910255 0.7462183367616638 1.6090693009475465 1.8527527901516905 1.7160085244122782 0.3410909434525685 -1.5825720601869073 -2.090749745788658 -1.7842285692088689 -1.243346824678529 -1.4922484540002263 -2.1480013184681144 -2.2078031032456615 -1.9566491460085782 -0.5682324618125262 0.8155479224116787 1.177682233783144 -0.6316266040302232 -1.9273702310007872 -1.5878769147045544 -1.0482777645134238 -1.228349202256112 -1.5715813469480928 -2.1511311242248627 -2.2131108033135707 -1.5318670503000147 0.38571856936709364 1.133740348040344
1.791125703730025;10;12;16;0.26429759178931034 -2.056447236441762 -1.9977618059617936 0.8941067508053413 2.766603802856909 2.7673541295312942 2.7792874687358937 2.0568007595202764 1.9970663693542008 1.6758870145451072 2.348113817841152 1.2969331048715367 0.04291318233153221 -2.160598569478612 -2.462358990704036 -0.4487312571839667 1.685930758609842 2.499659437917795 2.247195029902094 0.5530000823933763 -0.07156873372476634 0.6715744613483958 1.8013844675221125 0.03906794533256018 -1.1227258211389155 -2.52785756710639 -1.8983227041590491 -0.10501731590286427 1.877931566763343 2.7435937848424174 1.8090168323883875 0.15074186490188787 -1.2035619134542088 -0.7146552677053978 -0.09605533023515302 -1.6034038843586313 -2.8887173714920227 -3.454072795232217 -3.2961007245372334 -0.9035720235550494 2.5934403876729775 2.504056262370213 1.427816285899955 0.2279632097894425 -0.8638409531370049 -1.1992028299842155 -2.097993767927053 -3.0563729994948754 -3.871772615869918 -4.2188374921162985 -4.17625248455113 -3.1980475554779546 -0.8314136614128599 0.6949215273031475 -1.3747950720826871 -1.738859265595097 -1.9810063074234883 -2.637970777239835 -2.2935244062978377 -2.423956342961002 -3.6803928865025806 -3.803304782651922 -2.7085383270196846 -0.9548648642197791 1.9706371980510424 2.7399787378830722 2.391997594452283 1.6732562284448564 1.2963948465745823 0.46958696990120624 0.684630744545918 -0.5134990513492615 -2.123846640419226 -2.400045333874035 -1.4340792662441315 0.872427626601614 1.99668716234032 2.704406364290245 2.3542377415368856 1.0188531282789446 1.1955708603889947 0.7145255714196593 0.9393595366241686 0.018423103766219483 -0.2288146274811418 -0.6278231516903637 -0.6457341682838033 0.36695770672299516 1.6626345381453005 1.7060555384243254 1.6034722533477186 0.6547300019229476 -1.0561907156121262 -1.435658696405423 -1.084122187687892 -0.9180930163085579 -1.717323242616395 -1.260602765648463 0.5258095017463902 1.531419026799425 2.748807132454266 2.758630870553996 2.765807647846722 2.216131206050924 0.9780281684338117 -0.2700407350303348 -0.37946951544283336 0.9095796550044375 0.20676670588675466 -0.2748111502790109 -0.14950307616024136 1.0297030616626848 1.9153829021240028 1.8553522751990579 2.1959424762384443 1.0116439266898105 0.06884842601550435 -0.5442155683026468 0.27928173528943306 1.687115855411122 1.1472750580964142 -0.5602622252940727 0.34483542550739027 0.6219726263683942 1.3675434876711217 2.2510592871580815 1.509124290261354 0.1396299162453259 -1.8018034364568678 -2.885546529905178 -2.0165687964732997 -1.641397072395524 -1.9806411783951146 -2.3096949196085683 -3.2359233271250836 -2.756446310764696 -0.7352205087473002 1.1516186408057691 1.2195626681268263 -0.8664852181595502 -2.0013340199014036 -1.877594218391582 -1.5980524526761672 -1.2580902945327959 -1.4396586414791734 -2.9479829946938616 -3.5351332367208097 -1.6983071790435234 0.3873494440818086 1.0059034034504493
1.835691538178144;10;12;17;0.1290035083229671 -1.861725782706048 -1.5670205289410941 0.6894598679894761 3.4399736187635144 3.416959107774925 3.5428786007855466 2.0287338991583543 2.2898039999957858 1.394843247588692 2.8303956481651906 0.7811100247786262 0.5821003642393163 -2.40498835421098 -1.8545925872620737 -0.8882661831095015 2.105914957044829 2.894046414086792 2.0415321358768415 0.5514154104289704 0.21151285907530085 0.7990056903772306 2.0259626327346356 -0.1725298305032481 -0.5090089602428571 -3.0673430450528385 -1.3144452942309728 -0.7043239732983836 2.606308565021592 3.0877229518130873 1.881758532334316 0.112884626772914 -0.9465703098543431 -0.560013501736291 -0.31190147517088695 -1.6099158512506393 -2.669328142065415 -3.7693876207168415 -3.272171144490661 -0.9070853046510722 2.787621636156295 2.6183844812709047 1.542984690956995 0.21576759322186545 -0.7057957218471236 -1.195848150873856 -2.368381997512373 -2.946368219802998 -4.050487849381089 -4.373422758936121 -4.352395939688539 -3.406768367674386 -0.9616313580944453 0.704663268625587 -1.5577257636585156 -1.398823797091025 -3.066670297064547 -2.6126837199524178 -2.8546522409433104 -3.258830006735318 -4.004613685244493 -4.103345592924193 -3.200992250701861 -1.429257855739442 2.200589559348127 2.801486055628265 2.7249760983062457 1.5348482143969113 1.2781097898874745 0.44342820075585276 1.1232555436849776 -0.9554103861581922 -1.572306512967529 -2.6019509034268355 -1.5294826289461438 1.2164738233172723 2.0319159731804444 3.303571418118772 2.0246529307850345 1.2358102359433396 1.0754041714136024 0.731351235236797 1.4178011471036451 -0.42568690535907566 0.6552811400789833 -1.3156263473555645 0.17922342677306635 0.05537759107452915 2.0467893648690483 1.5184906435978958 1.9321661073359133 0.3976038337488433 -0.7616829280587847 -1.222510507532707 -1.3709896727873851 -0.7177762372797533 -1.9283213936173584 -0.8570515450944383 0.24170935171827987 1.9058326363810447 3.317588898241685 3.090025750804176 3.4699052131419585 1.9467507505558117 1.0943723099294276 -0.21600414740823737 -0.0012477358985510147 0.9321982600920812 0.062049021105569396 0.4543218657541479 -0.5513416124295148 1.7590640961313229 1.5089436727026095 2.2985919578000966 1.857336672092393 0.9450144687069607 0.4160374581127955 -0.5853861501802773 0.7091787075941949 1.5080615521213458 1.3655749659529333 -0.5215858431041104 0.9847103441612366 -0.13931488297825229 2.6622787414882647 1.3628877181448493 2.2856126542254556 -0.3583726057993204 -1.2564126928874606 -2.9706215935162414 -2.068765923058177 -2.128925648105541 -1.5391533063949314 -2.697886983091081 -3.266457279564282 -2.7074051989521393 -1.1265035886435142 1.2574987205097712 1.35394505226576 -0.898314869445744 -1.8305971102620622 -2.2648297276886056 -2.1101769164915076 -1.2189639035454565 -1.8634139428405139 -3.1931493151161874 -3.3519816405851572 -2.282206454778877 0.2652556436328322 1.1206943986832476
1.7958506684250908;10;12;18;0.49387228117199733 -1.7823186059197593 -1.9126762587445012 0.5772658492268405 2.8269417492101647 3.3579969100905123 3.498869919494488 2.628790508813751 1.751230895322862 1.5620572162376996 2.093472713640716 1.597983336657852 0.20589394566819538 -1.962240053210472 -2.245486126303981 -0.6279178785609323 1.2068562378457441 2.5778359890986096 2.3864113299902905 0.860851029540405 -0.13798878167319298 0.5509107745548502 1.8277648151734047 0.5538751265404355 -1.1643593665559062 -2.4632114576562527 -1.7342782292046568 -0.46202349640454177 1.4720491665985098 3.0154148238676273 2.33271070450638 0.38084638825509526 -1.2269089045260588 -0.6511118089818398 0.03488165415809022 -1.5405106338699728 -2.7952242716107265 -3.141281523532702 -3.1834606657710074 -1.1663169553704558 2.1456454283996607 2.793609572502659 1.7967360365202003 0.3346538969036467 -0.8329251727823681 -1.0533274929851995 -1.9933811562161294 -3.067052499394493 -3.513051167623383 -3.792520746221621 -3.822653026776448 -2.755207448040042 -0.9147300251961171 0.31673344506460105 -0.8044652520697623 -1.9411659079690562 -2.1312720289453813 -2.446168109244061 -2.4161706179121776 -2.617779351642896 -3.3764695475463227 -3.3016375662841466 -2.3029237081110994 -0.8446057821939486 1.5711483000278301 2.9400835234173472 2.6407061756535644 1.7682586680915133 1.0809894623978737 0.6119363331523723 0.7045278803394304 -0.21068315562528792 -1.9912907251340786 -2.3949529970312287 -1.4627420447372674 0.4814911422156188 1.9709247483933219 2.648983432068723 2.5115550361399706 1.3324040870155498 0.7646774213121721 0.8711981991225658 1.0506517031609597 0.22471160699318424 -0.19344016939733671 -0.4824995519105965 -0.5722193772613922 0.1759485728358503 1.49842621940213 1.815032026110947 1.5899151533040594 0.8246512869976774 -0.7731821710826043 -1.4205131802522761 -1.0330586384679694 -0.9445750549402709 -1.6672163973477647 -1.2930076673850193 0.2724475472716885 1.4712005935571788 2.8654168836019824 3.212534177879507 3.2281523549077757 2.467846485518666 1.0827811107023997 -0.1468938563356614 -0.3283933858954362 0.8112932257065649 0.4874915465651052 -0.15923691733655834 -0.11859598222219428 0.9211015875474527 1.739457206464549 1.82738590769113 2.066604728533975 1.2776034317066167 0.12820813958324787 -0.5211279716020614 0.3104362048930323 1.4793767580551294 1.3306441890613172 -0.15909508912086112 0.04453177625037896 0.7454729523587862 1.399984258317561 2.0034065548698576 1.7831184310920198 0.3879985290731833 -1.6661773222046736 -2.6865317398871063 -1.9280260554533089 -1.8763817144483033 -2.006058531931377 -2.1634665846112435 -3.180048102177684 -2.687711894416878 -0.7408005579284569 0.7357750175338033 1.3160276457253222 -0.27477490695461937 -2.0379197089191594 -1.7176608147369667 -1.4897732745695735 -1.474971021637523 -1.262334058334271 -2.7200130833346696 -3.183147954773778 -1.6999333361354352 0.2634947722008784 0.9054250767388101
1.8501736985690291;10;12;19;0.4882978107670124 -1.963680800237935 -2.386043129863056 0.7937575222161214 3.2306279836358383 3.54096099944047 3.6419690477982773 2.965201045815462 1.8299525940275814 1.5532467935628982 2.430224417142278 2.0086732191076706 0.10628568339065672 -2.1773235157930504 -2.6936189572294764 -0.37429173720926134 2.088712856881171 2.5602109503065154 2.1457062333157886 0.8220713463876369 -0.27995762745969927 0.27043140002806004 1.9460061149819503 0.7371721078296128 -1.608252402473713 -3.039149333055546 -1.579520432179466 0.6962868672486637 1.5675018022497982 2.2329457123157184 2.2998775474553717 0.5699964792262425 -1.4368623641663085 -1.199177070266053 0.5292628016382032 -0.8044746873153683 -3.4238554477011327 -4.1734120263263 -2.992287613212183 -0.27554987010364296 2.035102390410829 2.4244410608831815 1.59798782963195 0.07406986098072971 -0.8698646086274491 -0.8668385905723671 -1.4877694081218134 -3.135473605681869 -4.427458260756145 -4.666214904330097 -4.469322295744369 -3.364840532453969 -0.838710925294317 0.45644464624970504 -0.9659404197861463 -2.447050529356931 -2.6010603959605887 -1.791914699998518 -2.033842484690921 -3.3357895609987556 -4.022216259166097 -3.6906997690836616 -2.3017016191564115 -0.4635524554901311 1.3189615578113927 2.6143315191027967 2.8785926799105144 1.909787052650601 0.9817973244047222 0.6065350668988698 0.8012225986801432 0.00983972604917625 -1.8631109666204975 -2.88701423477723 -1.4292825670969815 1.586876105624093 2.234066859119002 2.1405695657952144 2.314013941626081 1.4157408189480518 0.45454666422485707 0.39870581052930815 1.0085290226304875 0.32309242618856804 -0.521279160180463 -0.47120309178440517 0.26096979564063816 0.6219599711580178 1.0029957752628527 1.3503773313002483 1.2328943706365632 0.4423964641371218 -1.0054030350018284 -1.7720278980454314 -1.4276432306143818 -0.6517403760581665 -1.4427078732337624 -1.821417664648002 0.08741391916923637 2.312302418026305 2.95570050231919 3.1911197647330605 3.4062277889073753 2.773868043378745 1.0789785569573598 -0.4035846553196582 -0.3563674663422323 1.120114280844279 0.9707017751036183 -0.3983014419605837 -0.7098693516960832 1.364020696446591 2.6303118298433734 1.8721350311135585 1.3638835109707954 0.8199792678817501 0.092097769783622 -0.6576756697246811 -0.03088391723004399 1.47087919614336 1.4384522039508216 -0.41905486373429557 -0.6147668684928415 1.0639618393950256 2.045535974861477 1.6157752145547897 1.1093282974585355 0.14236621235398092 -1.4006278759572222 -2.9444251582713656 -2.482591152599465 -1.510248356597907 -1.7852950514939587 -2.8445044096453027 -3.5731297196053746 -2.611838441758759 -0.7924988895055416 0.4987615730270193 0.5974930314093104 -0.7402262809558159 -2.011125109056021 -1.885821153496841 -0.9399554538554884 -0.8862480140275288 -1.8691471275555147 -3.119669119994332 -3.1664634452262233 -1.5523645971988387 0.6389388453919014 0.7473633712105691
1.7685596511411332;10;12;20;0.5007338388902896 -1.7619816079620412 -1.637027056021892 0.6792593191287172 2.827643252232684 3.3485895209238743 3.5276279490385036 2.6867037468120567 1.751540311472419 1.5753363509504885 2.077615510390428 1.6239200779998568 0.08918602303643546 -1.8599533044243408 -2.016101826698702 -0.560230325177976 1.2344836853408705 2.647646922040336 2.4323265299569834 0.9668968251057262 -0.29485191147785966 0.6383136480461483 1.7729703002624058 0.33399829709982976 -1.2539875352351002 -2.20756901929515 -1.7308024644423532 -0.3342590384634299 1.5664657224227723 2.9792664509954214 2.3372288392594465 0.35503387764690336 -1.2534448588469491 -0.49031631592214847 -0.007368514512416174 -1.6028021253610902 -2.546644788531864 -2.6873749213595195 -2.6820234896770554 -0.848026732672255 2.3011053275105837 2.63619043715335 1.8425643723209963 0.3719717909335924 -0.840235840703218 -0.9868481752201285 -1.9437631465293745 -2.6527331924682156 -2.781928063596365 -2.8528478625455067 -2.86083457330232 -2.3760118163599926 -0.6662562018914621 0.3498257718381691 -0.8485686602313895 -1.6425544625231991 -2.023433162300403 -2.461426249281267 -2.1768580436764857 -2.376355678644302 -2.7598444968409055 -2.7680387830010518 -2.1321355785670395 -0.8144376327292384 1.498938717980922 2.9812116092483 2.674029665944481 1.7790427045218145 1.1685007663307398 0.6336538348431876 0.5881768496168642 -0.27471728456181105 -1.9508326915069587 -2.162286130549865 -1.3633421815749798 0.5428604133316469 1.9794176675651898 2.6235966307563277 2.5340423715010476 1.3609999201946237 0.7476664971963887 0.9074243753295707 0.9174282816906353 0.03298498258402084 -0.19518076628367276 -0.3673842388308159 -0.6029388895308428 0.21239692661200707 1.5591257004044814 1.8494925383802934 1.6223280675110905 0.8556766959203083 -0.8973209486923388 -1.4031780880553135 -0.9613111588070529 -0.9165555205721821 -1.5475602599957219 -1.1555067099245824 0.35425329828025715 1.43110529270558 2.824138432904546 3.2350029422809783 3.2379443426572125 2.527192383191058 1.1065833898161923 -0.28545216036718857 -0.2750325790191464 0.7915042957059156 0.3710679543108545 -0.24472758105169784 0.013824544776796458 0.8477377604547384 1.667430338697631 1.9905880997679288 2.0958599805448492 1.3338485781880944 -0.09008525346082887 -0.5088353067939649 0.40206685468630643 1.330427627709788 1.2803366576163047 -0.27972309421177755 0.028053943511337134 0.8407203339766922 1.158120348740253 2.117947141679587 1.8783110733088306 0.2424164335169711 -1.7077900501750096 -2.407054073935491 -1.8961891405256566 -1.737195966583974 -1.8451234945844883 -2.0697530294675333 -2.6932658094653643 -2.371195947190024 -0.6497460197389139 0.7926634830232299 1.1105617686142717 -0.34308327703358305 -2.0173547674088637 -1.5445387349147381 -1.4544725761438793 -1.3228104631726507 -1.096412044387177 -2.490863316977312 -2.718481278698818 -1.5100045378701825 0.4629872402484818 0.8016128883634664
1.7790831092262152;10;12;21;0.5415135694628346 -1.9220333266012402 -1.8460954746477143 1.1001439095729673 3.0330129048151333 3.459915534532205 3.689852170419946 2.6546113314240243 1.7301935924690508 1.7846676085610507 2.2919839910281925 1.6116629451285862 0.19508295139330561 -2.0842560503246492 -2.299432667236862 -0.393705279224013 1.622765683188247 2.4278536244765045 2.4654014090144707 0.9291341266400668 -0.16527326547882973 0.6011727771956684 1.725499932194551 0.19799454837468888 -1.3150546912844807 -2.3178574554184213 -1.7020201728382074 -0.020195206733524634 1.6205803005869228 3.0339540331228854 2.3484462979244127 0.33167445601338186 -1.1534498263824642 -0.6030088301609702 0.06643420126678268 -1.594142367084379 -3.049665887761206 -3.238386675057278 -3.1892904494291177 -1.1137828557282197 2.5610876793188613 2.684137959070425 1.676991687110031 0.49211826152554317 -0.7938260391712239 -1.201537603974302 -1.9210619456012272 -3.103034332693462 -4.027771372341009 -4.318628543556729 -4.000668554454739 -2.913576697645299 -1.0039043286084997 0.5197522987160134 -0.9693154670457503 -1.8854757935544992 -2.230372060969521 -2.6495902073207795 -2.5441919242058986 -2.8108364580068645 -3.7392274837226065 -3.8636013936434757 -2.734150975163412 -1.2433097576422196 1.9029694137541178 3.0457759465698517 2.6415098189539146 1.7729990552966337 1.1751843648332958 0.7310690015805337 0.6108260818112767 -0.4278920196049808 -2.169027089355074 -2.4010490642875544 -1.307529858264954 1.0660402892128147 1.7567386825039406 2.688102259882997 2.704108330341737 1.2584331093563763 0.8934307079693778 0.9944323163976444 0.8815192345720559 -0.03459189387031854 -0.2538181781029677 -0.5472662977152685 -0.6099160290078092 0.2975098809712981 1.4644392666027253 1.7253525626441326 1.6917151632295613 0.9107467799093252 -0.9387055084613921 -1.458215822630824 -0.8529649605034957 -0.6227984341077343 -1.6250914703302435 -1.2968362803798281 0.8403622439410723 1.3730695462801994 2.897673142778792 3.5090674730391815 3.393940403343844 2.5036830459884625 1.011542610123898 0.03294529464615413 -0.294171824965208 0.6697074059619231 0.268226472989409 -0.33908224615775884 -0.15469478261351752 0.9116199145423926 1.6454504098780347 1.9552535542706955 2.231882075580891 1.331118347594472 0.025541697044374857 -0.5025619542680179 0.31217929163584773 1.3421632760540703 1.1487545944669242 -0.43404716947069655 0.11881606396999433 0.6809575135720023 1.1403051073780048 2.1740137673235664 1.880577928507134 0.3152497901345011 -1.8267187750205673 -2.7155623431930747 -1.802583416760301 -1.702788770940592 -2.2410833112194326 -2.285542488046729 -3.3309050990908893 -2.8474631828547166 -0.9321131922159296 1.1340726034748998 1.2189676485904322 -0.6289788195113011 -2.127980026823691 -1.8492007188127264 -1.6255488550934318 -1.414249075764681 -1.3885133201306654 -3.0191331334484333 -3.453204752636461 -1.829330690629606 0.4008951619244191 1.0270957887935472
1.8523858583054589;25;12;15;0.14812895709440238 -1.596414014788387 -1.6426690333627012 1.0522792830280028 3.6323531846334864 4.196277446357628 3.8306883374363165 2.6175943168928493 2.4336019355376357 2.6272134749053118 2.486031049351779 0.8997308311326596 -0.680538318188754 -1.949934396218942 -1.9771558286214017 -0.06461228064937677 1.9613314998648252 2.801191616059035 2.3975506109059492 0.9297914487506214 0.050353528717289 0.8335935784622586 1.8275852459752833 0.15773291387783295 -2.2574522642194967 -3.0988606592879178 -1.1783474176984763 1.2494221502709957 1.720741423327235 2.4629963199797484 2.5765545928858264 0.8659640340640625 -1.1585567653910893 -0.9902335563201582 -0.15063079393814338 -1.7714441109442827 -3.991451367858255 -4.622111870582978 -2.8132210291265385 0.49158138856226896 2.1870381504049923 2.902772069316942 1.4297970884140117 -0.03160880243859898 -0.476869555834049 -0.6197713676920293 -2.451036246679371 -4.745782779823295 -5.517392672511661 -4.953122152250359 -4.084267526308768 -2.231152939867774 -0.8284194685909728 -0.2595184330619745 -1.0040029493899534 -2.0911229621704086 -2.6951771206467035 -2.799166107552808 -3.258698811891653 -4.4351646099292354 -4.73246260928041 -3.7196282321117993 -1.9442069026044653 0.4367857878491962 1.3722242680865402 2.730623167684366 3.2030480119003486 1.9432784304069834 0.6655433924506897 0.7698614897094814 0.6645944763211673 -0.6324587777160962 -2.1145634071034993 -2.4532671580848895 -0.9369421658936844 1.791229597231351 2.7855662502722094 2.8109725211390297 2.5288598756446725 1.7191320400052894 0.7917946167155556 0.5253154243614006 0.4236660788339889 -0.23057293417371458 -0.6001211208252085 0.06938625373577441 0.7226465472191046 0.8913345109039013 1.2379983892120243 1.7791466419892843 1.741555575134173 0.7643553499522387 -0.7780382523707512 -1.8074265433064647 -1.8499643746436032 -1.3661582279738764 -1.6079670986184826 -1.850759780824773 0.07617910639181627 2.704090957508557 3.8104414984921675 3.8801601756990793 3.3230002362454574 2.489487943622871 1.113287131819288 -0.24090419113927788 -0.5823642881262361 0.4951826196262624 1.0368764692248371 0.18169439404050217 -0.30638726678099304 1.3237807218290332 3.031695564809565 2.5430220295335446 1.2867035014449433 0.6084454046024876 0.26169426899323417 -0.35826874321475227 -0.26305945827305316 1.0880484488863273 1.7396572935777184 0.09718948884248962 -0.6169738173698367 1.2616234204976462 2.5166311982760234 2.0295974487800126 0.9377308335136011 0.06144728082875363 -1.1449454501266463 -2.7020073398706614 -3.015853861420021 -2.4175653868380365 -2.369948248282977 -3.0839865187702973 -3.4193280274682634 -2.501104452370757 -0.39687821753210345 0.6627621666010535 0.8023063789155108 -1.0431825821203555 -2.3507668432632944 -2.134549204252548 -1.2472414843925803 -1.6094174306573548 -2.605163379906989 -3.1869807612110788 -3.190648226201569 -1.4098880453392453 1.2037494211397977 1.2095858693761536
1.840603528150108;25;12;16;0.29861818535695117 -1.743731746238702 -1.7325764403820931 0.886042236713729 3.443972964774052 4.051422164244688 3.6919593752719626 2.881164458284277 2.222888339562886 2.246327736135354 2.565611505172452 1.6817498964457405 -0.19371547638519884 -2.034942664281747 -2.0082009317471625 0.013407709104843627 1.8822320918042574 2.811600938449553 2.604685103714139 1.1789848967399916 -0.09224068290149899 0.610344322663606 1.7911857158509927 0.5486471767627679 -2.057440033951643 -3.008556372889859 -1.1685461444692367 1.0195027374506307 1.7640381179895452 2.330814519671171 2.5547897277597267 1.0169441384675562 -1.266702651932772 -1.080283315735559 0.04906110599724016 -1.3889202338181514 -3.6198949902714315 -4.119519401082596 -2.485749863156245 0.06129247915034809 1.9944456175627692 2.7045067073784366 1.825231077313673 -0.10161100503182748 -1.0674006111040273 -0.6507391167804011 -1.950925845836593 -3.981661476830064 -4.5429669337182155 -4.414814732112436 -3.870504399047823 -2.554247200237485 -0.8298867241656147 0.17267615259293742 -0.7829116316091758 -2.5361932321848237 -3.093774912140456 -2.563826520546278 -2.912169198626162 -3.9829961896688113 -4.341230599523111 -3.91717352006818 -2.050252323755278 -0.2232234581890922 1.048573028694466 2.3907746069027755 2.8601996420792486 1.6494124642035577 0.45211315712896427 0.4483143475290061 0.6735687427847468 -0.6184653724460591 -2.2278306850538225 -2.4455557168744875 -0.8244947059504641 1.4788239724752577 2.598588137862994 2.7786982900658272 2.5631939855760586 1.6760700283567038 0.7243895216375676 0.44335620084593047 0.4972467293683882 -0.17192852080311674 -0.68910716862288 -0.15121471208436996 0.7530928866633898 1.077379881890348 1.33456685498058 1.709026442663804 1.7064561619480743 0.8432551201970467 -0.7005332510518021 -1.6830068050497946 -1.6259289607021326 -1.195403046906536 -1.4217625265831593 -1.564730609809087 0.09221896775991871 2.3346140781001457 3.5360648557999483 3.4407547971933736 3.09994354182836 2.519225741051883 1.2561177300378132 -0.26059062516831394 -0.5550885281786397 0.653821372794505 1.1729950134381848 0.2134254058245169 -0.427579271166301 1.102475388715382 2.863469029564645 2.6796045482054245 1.6546545668496344 0.6114977814389452 0.24034805544945195 -0.18994220185469832 -0.13774574921593563 1.0115588597135527 1.6741271165908747 0.25047664184173934 -0.5655398598769753 1.044046507056416 2.4534670214492484 2.204326964968744 1.088533091025711 0.014231645671536702 -0.9768388772901462 -2.2898925855685266 -2.4818918960639946 -2.028232407466209 -2.0982351904019247 -2.5976298604708727 -2.960098149583631 -2.2993693163020787 -0.7977782838366326 0.5331151899542813 0.6450209844285227 -0.81754422478648 -2.629785477027885 -2.195096972496186 -0.9889514861612605 -1.362158881963339 -2.5650390244895562 -3.0535136707788335 -2.9551912228052744 -1.3149001329755055 0.5667787235015234 1.1431997059407168
1.8147179025228;25;12;17;0.32967014026821173 -1.9908378333449885 -2.2587144904094614 0.6028709341975027 3.3100967141672712 3.829564494848574 3.529558130711055 2.6462804588512956 1.8231861750358167 1.7443108166169419 2.296464983862048 1.7305760943306039 -0.0818581217879528 -2.2297956123927327 -2.548177491762535 -0.4849504318396686 1.7454056046388498 2.729362139620828 2.1291443819611118 0.7229592582163336 -0.2542642181065583 0.39751700702439713 1.7205242629124926 0.60439476380433 -1.632930512005032 -2.892541191981127 -1.4911869139866445 0.2764997231693297 1.578327773105015 2.5037726059388183 2.3882366756005524 0.4416690516306366 -1.3649920016638084 -1.0121321623085786 0.15626376750992482 -0.9457230098223398 -3.355003015900338 -4.000331880928988 -2.840659921475347 -0.636315359474666 1.9325703252389406 2.85355393432492 1.4993649514570302 -0.0818570359858791 -0.8086261953820286 -0.8781920365867029 -1.7984579679434096 -3.3308811365623656 -4.326833612854711 -4.62922664483315 -4.351414973677117 -3.2359278200991817 -0.873289378133739 0.7120965198564139 -0.4891517744773673 -2.426333126258906 -2.4897987816476648 -1.6907164490705575 -1.982638455147531 -3.0841812143145493 -3.731786519552911 -3.4795266916244776 -2.4152537516645554 -0.8077363618618966 1.3740106745879517 3.007480830673565 2.794866107592099 1.617679336977572 0.9457498936839208 0.6733617664446269 0.5448590379762928 -0.3166378186993189 -1.9342422348838575 -2.6402037853665994 -1.344458960269609 1.1339223883742195 2.3147149953511907 2.2768079226511784 2.3953339272517415 1.5117853290538654 0.5992933286889752 0.4796496593400546 0.8432983276312903 0.15036411810458866 -0.5657756661342248 -0.5491646167131738 -0.035285225296196966 0.5189113637306492 1.2547755289089024 1.691167619452804 1.4460309526595256 0.6284169740002254 -0.7541314367262757 -1.6296281760429157 -1.3254944161330626 -0.71573560332729 -1.3515771791332563 -1.7358931538613234 0.15076900995373066 2.1774293262329554 3.190040851886299 3.1266500793991754 3.316098428967536 2.6614466426852936 1.018262526833747 -0.4016915781248673 -0.5559071480593167 0.6614066363156514 0.8020786600116379 -0.4009229425810319 -0.7714555211366979 1.0924973918382832 2.5790961185673282 2.004275196528827 1.3350911850578304 0.9986817712996438 0.2136076333656464 -0.6180580094611632 -0.10769013939202071 1.3970209921340495 1.4856461043458389 -0.381757674826652 -0.6109007017228624 0.9906899685055192 1.9833352414471415 1.6628873428212214 1.1785069940617552 0.25930443734972014 -1.4064197688671052 -2.7772266155000946 -2.2205791746252648 -1.4247731187605044 -1.609533199623283 -2.5086435131415947 -3.186360431253932 -2.519802563143285 -0.7660249382272052 0.7932557318922634 1.0370135798177313 -0.6097261634107128 -2.196506718002372 -1.8625861872458374 -1.087410595430304 -1.1151553844322928 -1.7820628059277732 -2.777001068200369 -3.0680742017044054 -1.7262349069742071 0.43040295652105837 1.1625539406973735
