rmse;hl;T;RS
0.0093128977974233;10;12;15
0.010380296869589;25;12;15
0.0094891101131869;40;12;15
0.010394664915446;55;12;15
0.0108625831792778;70;12;15
0.01156196352443;85;12;15
0.0108462856622819;100;12;15
0.0096501188921426;10;24;15
0.0141769931067163;25;24;15
0.01246932196963;40;24;15
0.0135502212756711;55;24;15
0.013773565753256;70;24;15
0.0145901002847079;85;24;15
0.0151391052485198;100;24;15
0.0094309731774306;10;36;15
0.012974632514224;25;36;15
0.0111850613120613;40;36;15
0.0112630710982311;55;36;15
0.0147549461816831;70;36;15
0.0125771067800703;85;36;15
0.0116571605314924;100;36;15
0.0093150106411007;10;48;15
0.0108010808866701;25;48;15
0.0126298619495842;40;48;15
0.0143614911188401;55;48;15
0.0117634689675656;70;48;15
0.011914949058495;85;48;15
0.0125123600696523;100;48;15
0.0098679065716637;10;60;15
0.0109791509697912;25;60;15
0.0101783326123609;40;60;15
0.0117247119590154;55;60;15
0.008718909364154;70;60;15
0.0118636946538353;85;60;15
0.0105758740773884;100;60;15
0.0136113544820344;10;72;15
0.0119618363832333;25;72;15
0.0107659996688034;40;72;15
0.0108486208026678;55;72;15
0.0095693582208396;70;72;15
0.0139040178452868;85;72;15
0.0103830914371803;100;72;15
0.0131882307935051;10;84;15
0.0126258043557569;25;84;15
0.0115112101201113;40;84;15
0.0152896473970859;55;84;15
0.0156939383349621;70;84;15
0.01351092687191;85;84;15
0.0131409806501682;100;84;15
0.0100095728355911;10;96;15
0.0096895773837352;25;96;15
0.0122157465262158;40;96;15
0.0122143131775996;55;96;15
0.0248476209893271;70;96;15
0.0156837548322029;85;96;15
0.0146075804894635;100;96;15
0.0111798868142175;10;108;15
0.011585193798948;25;108;15
0.0092987479325183;40;108;15
0.0116683852897257;55;108;15
0.0120099118459318;70;108;15
0.0153116084725285;85;108;15
0.0151129507223879;100;108;15
0.0122010156028968;10;120;15
0.0112722572859082;25;120;15
0.0091457558590222;40;120;15
0.0111565028792197;55;120;15
0.0136280143602388;70;120;15
0.0156287844589002;85;120;15
0.0150370985801367;100;120;15
0.0122443295148954;10;132;15
0.0108962470785827;25;132;15
0.011455756982525;40;132;15
0.0271686413356806;55;132;15
0.0400253206752187;70;132;15
0.0165746336667733;85;132;15
0.0166847105820713;100;132;15
0.013616837138196536;10;144;15
0.010078800085501802;25;144;15
0.010851089862490828;40;144;15
0.023793599306354624;55;144;15
0.023844835753127826;70;144;15
0.018376538264193023;85;144;15
0.028100202588183444;100;144;15
